I0902 18:07:10.832949    1712 serve.go:43] cloudcode_cli (Aug 12 2025 19:39:06 -0700, cl:794358504 baseline:794357827)
I0902 18:07:19.166292    1712 experiments.go:230] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0902 18:07:19.166307    1712 experiments.go:246] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0902 18:07:19.166325    1712 experiments.go:250] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0902 18:07:19.166411    1712 configuration.go:600] Repopulating context cache from document cache
I0902 18:07:19.166443    1712 server.go:631] jsonrpc2: <-- result #6: experiments/update: null
I0902 18:07:19.166494    1712 experiments.go:134] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0902 18:07:19.166507    1712 experiments.go:134] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0902 18:07:19.166512    1712 workspace_context.go:282] clearing index
I0902 18:07:19.166546    1712 workspace_context.go:173] indexing workspace context for 0 folders with bm25 enabled: true
I0902 18:07:19.166613    1712 server.go:631] jsonrpc2: <-- notif: context/indexingStarted: null
I0902 18:07:19.166517    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0902 18:07:19.166650    1712 workspace_context.go:315] indexed 0 files in 0 roots in 322ns
I0902 18:07:19.166671    1712 experiments.go:234] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0902 18:07:19.166682    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0902 18:07:19.166688    1712 server.go:631] jsonrpc2: <-- notif: telemetry/event: {"event_name":"cloudcode.aipp.languageserver.ragl.indexing.done","event_data":{},"metadata":{"ragl_bm25_index_size":"0","ragl_bm25_indexing_took_ms":"0","ragl_bm25_potential_index_size":"0","ragl_bm25_total_token_count":"0","ragl_bm25_unique_token_count":"0"}}
I0902 18:07:19.166693    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0902 18:07:19.166710    1712 experiments.go:188] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0902 18:07:19.166720    1712 server.go:631] jsonrpc2: <-- notif: context/indexingFinished: null
I0902 18:07:19.166730    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value true
I0902 18:07:19.166757    1712 server.go:631] jsonrpc2: --> request #16: workspace/configuration: {"items":[{"section":"cloudcode.aiCompanion"}]}
I0902 18:07:19.166767    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0902 18:07:19.166779    1712 experiments.go:210] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0902 18:07:19.166815    1712 server.go:631] jsonrpc2: <-- request #17: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0902 18:07:19.166825    1712 experiments.go:134] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0902 18:07:19.166848    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value true
I0902 18:07:19.166884    1712 experiments.go:270] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0902 18:07:19.166895    1712 experiments.go:134] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0902 18:07:19.166904    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0902 18:07:19.167010    1712 experiments.go:134] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0902 18:07:19.167022    1712 experiments.go:192] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.intentAwareCompletionEnabled with value false
I0902 18:07:19.167031    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0902 18:07:19.167041    1712 experiments.go:238] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0902 18:07:19.167046    1712 experiments.go:134] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0902 18:07:19.167053    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value true
I0902 18:07:19.167077    1712 experiments.go:278] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0902 18:07:19.167087    1712 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0902 18:07:19.167101    1712 experiments.go:303] Applied experiment flag "Chat__enable_local_bm25_chat_input_from_cursor" to EnableLocalBM25ChatInputFromCursor with value true
I0902 18:07:19.167114    1712 experiments.go:290] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0902 18:07:19.167124    1712 experiments.go:266] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0902 18:07:19.167134    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0902 18:07:19.167143    1712 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0902 18:07:19.167150    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0902 18:07:19.167156    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 1000
I0902 18:07:19.167169    1712 experiments.go:258] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0902 18:07:19.167206    1712 experiments.go:274] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0902 18:07:19.167217    1712 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0902 18:07:19.167230    1712 experiments.go:282] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0902 18:07:19.167246    1712 experiments.go:286] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0902 18:07:19.167252    1712 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0902 18:07:19.167265    1712 experiments.go:298] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0902 18:07:19.167273    1712 experiments.go:242] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0902 18:07:19.167280    1712 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0902 18:07:19.167286    1712 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0902 18:07:19.167300    1712 experiments.go:254] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0902 18:07:19.167313    1712 experiments.go:214] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0902 18:07:19.167319    1712 experiments.go:218] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0902 18:07:19.167327    1712 experiments.go:222] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0902 18:07:19.167341    1712 experiments.go:262] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0902 18:07:19.167355    1712 experiments.go:226] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0902 18:07:19.167388    1712 experiments.go:230] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0902 18:07:19.167402    1712 experiments.go:246] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0902 18:07:19.167420    1712 experiments.go:250] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0902 18:07:19.167456    1712 server.go:631] jsonrpc2: <-- result #7: experiments/update: null
I0902 18:07:19.169983    1712 server.go:631] jsonrpc2: --> notif: telemetry/sendEvents: <truncated 809 bytes>
I0902 18:07:19.170594    1712 server.go:631] jsonrpc2: --> request #17: workspace/configuration: {"items":[{"section":"cloudcode.duetAI"}]}
I0902 18:07:19.170752    1712 server.go:631] jsonrpc2: <-- request #18: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0902 18:07:19.171939    1712 server.go:631] jsonrpc2: --> request #9: agents/list: {}
I0902 18:07:19.172606    1712 server.go:631] jsonrpc2: --> request #18: workspace/configuration: {"items":[{"section":"geminicodeassist"}]}
I0902 18:07:19.172771    1712 server.go:631] jsonrpc2: <-- request #19: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0902 18:07:19.173778    1712 server.go:631] jsonrpc2: --> request #19: workspace/configuration: {"items":[{"section":"cloudcode"}]}
I0902 18:07:19.173955    1712 configuration.go:210] product updateChannel will be used
I0902 18:07:19.174028    1712 configuration.go:801] language thresholds: map[]
I0902 18:07:19.174050    1712 configuration.go:739] dataFileExtensions array: [.csv .tsv .jsonl]
I0902 18:07:19.174074    1712 configuration.go:1012] atlas codeCompletion llm options: {MaxTokens:64 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0xc0012af4cd StopSequences:map[] DataFilePromptLines:0}
I0902 18:07:19.174102    1712 configuration.go:1012] atlas codeGeneration llm options: {MaxTokens:512 Temp:0.2 Samples:4 EnablePrompt:<nil> PromptOverride: PostProcess:0xc0012af4ed StopSequences:map[*:[[eod] [EOF] [pre] [suf] [mid]]] DataFilePromptLines:5}
I0902 18:07:19.174145    1712 configuration.go:304] Configured settings for atlasOpts: {"Addr":"","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":0,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false,"Complete":{"MaxTokens":64,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":null,"DataFilePromptLines":0},"Generate":{"MaxTokens":512,"Temp":0.2,"Samples":4,"EnablePrompt":null,"PromptOverride":"","PostProcess":true,"StopSequences":{"*":["[eod]","[EOF]","[pre]","[suf]","[mid]"]},"DataFilePromptLines":5},"DataFileExtensions":[".csv",".tsv",".jsonl"]}
I0902 18:07:19.174157    1712 configuration.go:312] Configured settings for cloudCodeOpts: {"Addr":"cloudcode-pa.googleapis.com:443","QuotaProject":"","Project":"cloudshell-gca","LogPrompt":true,"UseTypeoverCache":true,"AdaptiveCacheEnabled":false,"AdaptingCacheMaxInflightRequests":2,"InfixCacheEnabled":false,"EnableAdminCitationBlock":false,"EnableAICATelemetryDebug":false,"EnableAICharactersTelemetry":false,"EnableAICharactersTelemetryCCPA":false,"EnableChatStreaming":false}
I0902 18:07:19.174163    1712 configuration.go:316] Configured settings for opts: &{trace:true a2aAddr:http://localhost:41319 staticAgentServerAddress:false atlasAddr:cloudaicompanion.googleapis.com:443 cloudCodeAddr:cloudcode-pa.googleapis.com:443 cloudCodeQuotaProject: autoGen:false invokeGen:true codeCacheMaxEntries:1024 completionOpts:{debounce:550000000 suggestionSpeed:Moderate throttle:100000000 debouncedAfterFetching:true flashCompletionsEnabled:false intentAwareCompletionEnabled:false minScoreThreshold:0 languageThresholds:map[] enableThresholds:true commentCompletion:false citationLengthThreshold:-1 enableRecitations:true citationLogFilePath: repeatedStringFilterThreshold:60 otherFilesGenerationLimit:20 otherFilesGenerationSizeLimit:-1 otherFilesCompletionLimit:0 multiQueryTailNSForCompletion:[] multiQueryTailNSForGeneration:[] enableSmartchoicesContextCollection:false enablePrefetching:false prefetchNextSuggestions:1 prefetchMinScoreThreshold:-9 prefetchTopSuggestions:2} contextExclusionFile:.aiexclude contextExclusionFileGitignore:true chatOpts:{contextOrdering:fsu maxFileBytes:75000 maxHistoryBytes:500000 escapeContext:false otherFilesLimit:20 otherFilesSizeLimit:-1 userSelectedFilesSizeLimit:-1} useRest:<nil> useCloudCodeAPI:true enableLocalAgent:true enableChatStreaming:true enableChatSuggestedPrompts:true enableNotebooks:false enableRAGL:false enableRAGLCompletion:false enableRAGLChat:false enableRAGLCompletionSnippets:false enableRAGLCompletionSnippetsWithPruning:false enableBM25ScoringForCompletionSnippets:false enableColocatedFilesForCompletionSnippets:false enableLanguageFilteringForCompletionSnippets:false languageFilteringIncludesAllFilesIfUnknown:false substringsToIdentifyTestPrompts:[test] substringsToIdentifyDocPrompts:[document comment] localCodebaseAwareness:true ragLOptions:{CoLocated:20 TokenizationAlgorithm:whitespace IncludeDocFiles:false IncludeUnitTestFiles:false MaxFileSearchDepth:1 WorkspaceFolders:[] RerankByLangBoost:0 TopKTestFilesToInclude:0 TopKDocFilesToInclude:0 EnableWaldFileSelection:false WaldMaxFileSearchDepth:-1 EnableBM25InChat:true EnableLocalBM25ChatInputFromCursor:true BM25InChatFromCursorMaxResults:10 BM25InChatFromInputMaxResults:10 BM25IndexMaxsizeFiles:25000 ChatBM25TokenizationAlgorithm:wald_word3 BM25InCompletionEnabled:false BM25InCompletionMaxResults:15 NumTokensAroundTheCursorForBm25Query:8 NumTokensFromSelectionForBm25Query:1000}}
I0902 18:07:19.174195    1712 configuration.go:318] Configured settings for canCancelRequests: true
I0902 18:07:19.174201    1712 configuration.go:320] Configured settings for contextPromptOpts: &{Endpoint:}
I0902 18:07:19.174219    1712 server.go:631] jsonrpc2: <-- request #20: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0902 18:07:19.174906    1712 server.go:631] jsonrpc2: --> request #20: workspace/configuration: {"items":[{"section":"geminicodeassist.verboseLogging"}]}
I0902 18:07:19.175139    1712 experiments.go:134] Applied experiment flag "Chat__enable_suggested_prompts" to chat.enableSuggestedPrompts with value true
I0902 18:07:19.175179    1712 experiments.go:134] Applied experiment flag "GcaCitationBlock__enable_citation_block" to enableAdminCitationBlock with value false
I0902 18:07:19.175267    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableInfixCache" to codeCompletion.enableInfixCache with value false
I0902 18:07:19.175286    1712 experiments.go:234] Applied experiment flag "DuetAiLocalRag__include_doc_files" to includeDocFiles with value false
I0902 18:07:19.175294    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enablePrefetchNextSuggestions" to codeCompletion.prefetchEnabled with value true
I0902 18:07:19.175302    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_bm25_scoring" to enableBM25ScoringForCompletionSnippets with value false
I0902 18:07:19.175313    1712 experiments.go:188] Applied experiment flag "GcaFlashCompletions__enable_flash_completions" to s.completionOpts.FlashCompletionsEnabled with value false
I0902 18:07:19.175327    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets" to enableRAGLCompletionSnippets with value true
I0902 18:07:19.175340    1712 experiments.go:134] Applied experiment flag "DuetAiCompletion__codeCompletion_enableAdaptingCache" to codeCompletion.enableAdaptingCache with value true
I0902 18:07:19.175347    1712 experiments.go:210] Applied experiment flag "DuetAiLocalRag__enable_local_rag" to enableRAGL with value true
I0902 18:07:19.175402    1712 experiments.go:134] Applied experiment flag "Chat__enable_chat_streaming" to chat.enableChatStreaming with value true
I0902 18:07:19.175417    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning" to enableRAGLCompletionSnippetsWithPruning with value true
I0902 18:07:19.175439    1712 experiments.go:270] Applied experiment flag "DuetAiLocalRag__enable_wald_file_selection" to enableWaldFileSelection with value false
I0902 18:07:19.175446    1712 experiments.go:134] Applied experiment flag "DuetAiCloudCodeAPI__enable_cloudcode_api" to useCloudCodeAPI with value true
I0902 18:07:19.175453    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion" to enableRAGLCompletion with value true
I0902 18:07:19.175459    1712 experiments.go:134] Applied experiment flag "GcaTelemetry__enable_ai_characters_percentage" to enableAICharactersTelemetry with value true
I0902 18:07:19.175468    1712 experiments.go:192] Applied experiment flag "IntentAware__enable_intent_aware_m1" to opts.completionOpts.intentAwareCompletionEnabled with value false
I0902 18:07:19.175477    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_chat" to enableRAGLChat with value true
I0902 18:07:19.175487    1712 experiments.go:238] Applied experiment flag "DuetAiLocalRag__include_unit_test_files" to includeUnitTestFile with value false
I0902 18:07:19.175492    1712 experiments.go:134] Applied experiment flag "Chat__enable_chat_gemini_cli" to enableLocalAgent with value true
I0902 18:07:19.175498    1712 experiments.go:134] Applied experiment flag "DuetAiLocalRag__enable_local_rag_completion_snippets_with_pruning_colocated_files" to enableColocatedFilesForCompletionSnippets with value true
I0902 18:07:19.175520    1712 experiments.go:278] Applied experiment flag "Chat__enable_local_bm25_chat" to enableBM25InChat with value true
I0902 18:07:19.175528    1712 experiments.go:134] Applied experiment flag "GcaTelemetry__send_aica_to_ccpa" to enableAICharactersTelemetryCCPA with value true
I0902 18:07:19.175541    1712 experiments.go:303] Applied experiment flag "Chat__enable_local_bm25_chat_input_from_cursor" to EnableLocalBM25ChatInputFromCursor with value true
I0902 18:07:19.175555    1712 experiments.go:290] Applied experiment flag "Chat__local_bm25_chat_tokenizer" to chat.localBm25ChatTokenizer with value wald_word3
I0902 18:07:19.175565    1712 experiments.go:266] Applied experiment flag "DuetAiLocalRag__local_rag_tokenization_algorithm" to localRagTokenizationAlgorithm with value wald_word
I0902 18:07:19.175575    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_generation_limit" to otherFilesGenerationLimit with value 40
I0902 18:07:19.175587    1712 experiments.go:141] Applied experiment flag "Chat__fca_chat_context_window_size" to chat.fcaContextWindowSize with value 3500000
I0902 18:07:19.175593    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_chat_limit" to otherFilesChatLimit with value 100
I0902 18:07:19.175600    1712 experiments.go:141] Applied experiment flag "DuetAiLocalRag__otherfiles_completion_limit" to otherFilesCompletionLimit with value 1000
I0902 18:07:19.175610    1712 experiments.go:258] Applied experiment flag "DuetAiLocalRag__top_k_test_files_to_include" to topKTestFilesToInclude with value 2
I0902 18:07:19.175621    1712 experiments.go:274] Applied experiment flag "DuetAiLocalRag__wald_local_rag_max_file_search_depth" to waldMaxFileSearchDepth with value -1
I0902 18:07:19.175631    1712 experiments.go:141] Applied experiment flag "Chat__chat_context_window_size" to chat.contextWindowSize with value -1
I0902 18:07:19.175644    1712 experiments.go:282] Applied experiment flag "Chat__local_bm25_chat_max_results" to chat.localBm25ChatFromInputMaxResults with value 10
I0902 18:07:19.175658    1712 experiments.go:286] Applied experiment flag "Chat__local_bm25_index_max_files" to ragl.bm25IndexMaxsizeFiles with value 25000
I0902 18:07:19.175663    1712 experiments.go:141] Applied experiment flag "DuetAiCompletion__adaptingCache_maxInflightRequests" to codeCompletion.adaptingCache.maxInflightRequests with value 2
I0902 18:07:19.175676    1712 experiments.go:298] Applied experiment flag "DuetAiLocalRag__bm25_in_completion_max_results" to ragl.bm25InCompletionMaxResults with value 15
I0902 18:07:19.175684    1712 experiments.go:242] Applied experiment flag "DuetAiLocalRag__max_file_search_depth" to maxFileSearchDepth with value 2
I0902 18:07:19.175692    1712 experiments.go:173] Applied experiment flag "DuetAiMendelOverrides__inlineSuggestions_debounceMs" to update default debounce value 550
I0902 18:07:19.175698    1712 experiments.go:141] Applied experiment flag "DuetAiGeneration__codeGeneration_context_window_size" to codeGeneration.contextWindowSize with value 64000
I0902 18:07:19.175708    1712 experiments.go:254] Applied experiment flag "DuetAiLocalRag__top_k_doc_files_to_include" to topKDocFilesToInclude with value 2
I0902 18:07:19.175720    1712 experiments.go:214] Applied experiment flag "DuetAiLocalRag__cache_co_located" to coLocated with value 20
I0902 18:07:19.175728    1712 experiments.go:218] Applied experiment flag "DuetAiLocalRag__cache_file_limit" to fileLimit with value 4.1943e+06
I0902 18:07:19.175736    1712 experiments.go:222] Applied experiment flag "DuetAiLocalRag__cache_total_files" to totalFiles with value 250
I0902 18:07:19.175746    1712 experiments.go:262] Applied experiment flag "DuetAiLocalRag__local_rag_reranking_by_language" to localRAGRerankingByLanguageParam with value 0
I0902 18:07:19.175754    1712 experiments.go:226] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_completion" to multiQueryTailNS with value []
I0902 18:07:19.175763    1712 experiments.go:230] Extracted experiment flag "DuetAiRemoteRag__multi_query_tail_ns_for_generation" to multiQueryTailNS with value []
I0902 18:07:19.175773    1712 experiments.go:246] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_doc_prompts" to substringsToIdentifyDocPrompts with value [document comment]
I0902 18:07:19.175784    1712 experiments.go:250] Applied experiment flag "DuetAiLocalRag__substrings_to_identify_test_prompts" to substringsToIdentifyTestPrompts with value [test]
I0902 18:07:19.175823    1712 configuration.go:600] Repopulating context cache from document cache
I0902 18:07:19.175847    1712 server.go:631] jsonrpc2: <-- result #8: workspace/tierConfiguration: true
I0902 18:07:19.177566    1712 server.go:631] jsonrpc2: --> request #10: service/healthcheck: {"projectID":"cloudshell-gca"}
I0902 18:07:19.177833    1712 client.go:594] CompleteCode request: {"enablePromptEnhancement":true,"ideContext":{"currentFile":{"segments":[{"content":"Code Assist healthcheck id: 2c63ea1e-93af-4350-bd7c-7f14d2776b75\nPi = "},{"isSelected":true},{}]}},"metadata":{"ideName":"Code OSS for Cloud Shell","ideType":"CLOUD_SHELL","ideVersion":"1.100.3-cde","platform":"LINUX_AMD64","pluginType":"CLOUD_CODE","pluginVersion":"2.45.0"},"project":"cloudshell-gca","requestId":"cloudcode-794358504-e40e8387-f13d-45ea-a6c6-c1f510d37df8","userContext":{}}
I0902 18:07:19.177866    1712 adapt.go:49] Adapting cache current caching token: Pi = ▶
I0902 18:07:19.177903    1712 adapt.go:50] Last caching hash: 0, current caching hash: 17747745033535432726
I0902 18:07:19.177922    1712 adapting.go:145] Compute request number: 1, key: Pi = ▶
I0902 18:07:19.313556    1712 conversation.go:420] response from ListAgents &{Agents:[{AgentID:docs Handle:GoogleDocs DisplayName:GoogleDocs LogoURI:data:image <truncated> DisplayDescription:Search and summarize docs SuggestedPrompts:[List my docs Summarize doc [title] Get doc [title] Find docs titled [keyword] Find docs containing [keyword]] HelpMessage:I can help you with a variety of Google Docs tasks, like listing your documents, summarizing them, and finding docs by title or containing specific keywords. Type @GoogleDocs to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:github Handle:GitHub DisplayName:GitHub LogoURI:data:image <truncated> DisplayDescription:Manage issues and pull requests SuggestedPrompts:[List my issues List top issues for project [name] List my open pull requests List my pull requests Find open issues for [topic] List comments for PR [pr-number] in [repository] Find code relating to [topic]] HelpMessage:I can help you with a variety of GitHub tasks, like listing your issues and pull requests, getting the status of CI pipelines, and finding code or commits. Type @GitHub to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:gitlab Handle:GitLab DisplayName:GitLab LogoURI:data:image <truncated> DisplayDescription:Manage issues and merge requests SuggestedPrompts:[List my issues for project [name] List my open merge requests for project [name] List my merge requests in project [name] Get status of CI pipeline for merge request [iid] in project [name]] HelpMessage:I can help you with a variety of GitLab tasks, like listing your issues and merge requests, getting the status of CI pipelines, and finding where specific code is implemented. Type @GitLab to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:googledatabases Handle:GoogleDatabases DisplayName:GoogleDatabases LogoURI:data:image <truncated> DisplayDescription:Generate and refactor application code for Cloud SQL SuggestedPrompts:[What are your supported capabilities? Generate a function [feature]] HelpMessage:As a new Google Databases AI Assistant, I can currently help you with generating and refactoring functions for your database application for Cloud SQL. Refer help guide for more details: `https://cloud.corp.google.com/sql/docs/postgres/generate-functions-with-googledatabases-gemini-tool` AgentType:TOOL_AGENT} {AgentID:mongodb Handle:MongoDB DisplayName:MongoDB LogoURI:data:image <truncated> DisplayDescription:Ask official MongoDB docs questions here SuggestedPrompts:[How do I create an index? How can I implement full-text search?] HelpMessage:Ask anything about MongoDB documentation, from writing queries to managing your cluster, and get references to the latest official resources. Type @MongoDB to see suggested prompts. AgentType:TOOL_AGENT} {AgentID:neo4j Handle:Neo4j DisplayName:Neo4j LogoURI:data:image <truncated> DisplayDescription:Provide insight of the use and configuration of Neo4j SuggestedPrompts:[How do I configure the Java driver? How do I match a property on a node?] HelpMessage:This agent uses the Neo4j documentation to answer questions about the use and configuration of Neo4j. Type @neo4j to see suggested prompts AgentType:TOOL_AGENT} {AgentID:newrelic Handle:NewRelic DisplayName:NewRelic LogoURI:data:image <truncated> DisplayDescription:Monitor and analyze observability data SuggestedPrompts:[How do I install the python agent? What is apdex? How do I instrument AWS?] HelpMessage:As the New Relic AI Assistant, I can help you with a variety of tasks related to full stack observability. Here are some of the key capabilities:
1. Data Analysis and Insights:
- Generate NRQL queries to analyze your data and provide insights.
- Retrieve and display results from New Relic's database (NRDB).
2. Documentation Assistance:
- Search the latest New Relic documentation to provide up-to-date information on products and services.
3. Deployment and Incident Analysis:
- Analyze application performance after deployments or alert incidents to identify changes, issues, and provide recommendations.
4. Alert and Deployment Management:
- Look up recent deployments and alert incidents to help you manage and understand your system's behavior.
5. Account and Entity Management:
- Assist in managing and retrieving information about your accounts and entities within New Relic.
If you have a specific task or question in mind, feel free to let me know, and I'll be happy to assist you further!
